Date,StoreID,Revenue
2024-11-06,S002,197.604
2024-11-07,S002,5830.0815
2024-11-08,S002,9766.08
2024-11-09,S002,5274.5425
2024-11-10,S002,4518.963
2024-11-11,S002,935.6714999999999
2024-11-13,S002,1027.7099999999998
2024-11-14,S002,4675.008
2024-11-15,S002,2315.4235
2024-11-16,S002,11134.517
2024-11-19,S002,3984.1965
2024-11-20,S002,992.408
2024-11-22,S002,6213.038
2024-11-24,S002,2209.032
2024-11-25,S002,11271.358
2024-11-26,S002,5149.5869999999995
2024-11-30,S002,11533.658500000001
2024-12-01,S002,6658.146
2024-12-02,S002,5671.7654999999995
2024-12-03,S002,6983.247500000001
2024-12-05,S002,1640.9
2024-12-06,S002,1844.235
2024-12-07,S002,7138.186
2024-12-08,S002,4802.594
2024-12-09,S002,486.81
2024-12-10,S002,5467.1815
2024-12-11,S002,13468.219
2024-12-12,S002,4218.6305
2024-12-13,S002,211.28449999999998
2024-12-14,S002,3496.1099999999997
2024-12-15,S002,12516.045
2024-12-16,S002,1626.59
2024-12-19,S002,6162.671
2024-12-20,S002,1100.79
2024-12-21,S002,5820.24
2024-12-22,S002,11643.602
2024-12-24,S002,3215.2615
2024-12-26,S002,15895.765
2024-12-28,S002,5170.1675
2024-12-29,S002,15673.3105
2024-12-30,S002,3514.7700000000004
2025-01-02,S002,7947.77
2025-01-03,S002,1025.8955
2025-01-04,S002,5057.194
2025-01-05,S002,8862.3275
2025-01-06,S002,2988.5209999999997
2025-01-07,S002,417.164
2025-01-09,S002,4877.466
2025-01-10,S002,15744.5925
2025-01-13,S002,17048.483500000002
2025-01-14,S002,10078.973
2025-01-15,S002,1798.97
2025-01-16,S002,9763.25
2025-01-17,S002,2087.8379999999997
2025-01-18,S002,6836.982999999999
2025-01-19,S002,5146.46
2025-01-20,S002,3625.425
2025-01-21,S002,5473.0085
2025-01-23,S002,4713.147
2025-01-24,S002,6553.7705
2025-01-25,S002,430.914
2025-01-26,S002,197.604
2025-01-27,S002,1096.956
2025-01-29,S002,3052.8089999999997
2025-02-02,S002,3259.9534999999996
2025-02-03,S002,6637.866
2025-02-05,S002,10699.648
2025-02-07,S002,8925.63
2025-02-09,S002,97.166
2025-02-10,S002,6406.8144999999995
2025-02-11,S002,1223.0774999999999
2025-02-12,S002,2621.0895
2025-02-13,S002,1709.0214999999998
2025-02-14,S002,14481.52
2025-02-16,S002,466.56499999999994
2025-02-17,S002,606.402
2025-02-18,S002,3496.1099999999997
2025-02-19,S002,1855.0175
2025-02-20,S002,6764.688
2025-02-21,S002,2033.2375
2025-02-23,S002,9219.3225
2025-02-24,S002,78.94800000000001
2025-02-25,S002,3470.924
2025-02-26,S002,6140.605999999999
2025-02-27,S002,10157.753
2025-02-28,S002,121.4575
2025-03-01,S002,8580.7675
2025-03-03,S002,3525.84
2025-03-05,S002,16193.854500000001
2025-03-06,S002,3756.866
2025-03-07,S002,19657.061
2025-03-08,S002,1757.3850000000002
2025-03-09,S002,573.971
2025-03-10,S002,927.1750000000001
2025-03-12,S002,583.056
2025-03-13,S002,1434.9275
2025-03-14,S002,1443.4524999999999
2025-03-15,S002,197.604
2025-03-16,S002,7138.186
2025-03-17,S002,1590.0055
2025-03-19,S002,221.742
2025-03-20,S002,7048.318499999999
2025-03-21,S002,3520.374
2025-03-22,S002,6354.7660000000005
2025-03-23,S002,26.316
2025-03-24,S002,1059.229
2025-03-26,S002,12985.355
2025-03-27,S002,6764.986999999999
2025-03-28,S002,4498.6155
2025-03-29,S002,3522.41
2025-03-30,S002,540.6850000000001
2025-03-31,S002,4142.1605
2025-04-01,S002,3569.093
2025-04-02,S002,6579.06
2025-04-03,S002,4451.3054999999995
2025-04-04,S002,5454.8025
2025-04-05,S002,13770.7625
2025-04-07,S002,18194.48
2025-04-09,S002,3453.584
2025-04-10,S002,7907.7660000000005
2025-04-11,S002,6902.376
2025-04-13,S002,5396.91
2025-04-14,S002,2539.89
2025-04-15,S002,1262.2925
2025-04-17,S002,4885.717000000001
2025-04-18,S002,10827.059
2025-04-19,S002,4622.168
2025-04-20,S002,7415.08
2025-04-21,S002,8095.365000000001
2025-04-23,S002,10145.835
2025-04-25,S002,320.7485
2025-04-26,S002,2656.131
2025-04-27,S002,4076.518
2025-04-28,S002,9633.32
2025-04-29,S002,5443.066
2025-04-30,S002,8088.407499999999
2025-05-01,S002,221.742
2025-05-04,S002,1645.271
2025-05-06,S002,1121.499
2025-05-07,S002,959.5139999999999
2025-05-09,S002,1376.66
2025-05-12,S002,1280.1819999999998
2025-05-13,S002,11963.2025
2025-05-15,S002,2209.032
2025-05-17,S002,4696.755
2025-05-18,S002,270.45
2025-05-20,S002,3979.227
2025-05-21,S002,964.972
2025-05-22,S002,1972.296
2025-05-23,S002,1149.4125
2025-05-24,S002,8553.489
2025-05-26,S002,2341.8785
2025-05-27,S002,279.939
2025-05-28,S002,3693.904
2025-05-30,S002,13023.052
2025-05-31,S002,15828.15
2025-06-01,S002,7113.182500000001
2025-06-02,S002,3400.3064999999992
2025-06-03,S002,3760.7040000000006
2025-06-04,S002,737.694
2025-06-05,S002,304.71
2025-06-07,S002,4239.0265
2025-06-09,S002,1043.154
2025-06-11,S002,1605.285
2025-06-12,S002,5295.967499999999
2025-06-13,S002,2719.7775
2025-06-15,S002,13082.551
2025-06-16,S002,3560.361
2025-06-17,S002,6206.42
2025-06-18,S002,12075.438
2025-06-22,S002,11269.0975
2025-06-23,S002,9268.181999999999
2025-06-24,S002,11191.479
2025-06-25,S002,12903.862
2025-06-26,S002,3738.33
2025-06-27,S002,5886.036
2025-06-28,S002,2269.6
2025-06-30,S002,8096.845
2025-07-01,S002,3012.6420000000003
2025-07-02,S002,116.96
2025-07-03,S002,8126.385499999999
2025-07-04,S002,24.854
2025-07-05,S002,12423.0585
2025-07-06,S002,2797.353
2025-07-08,S002,3673.8044999999997
2025-07-09,S002,1107.1014999999998
2025-07-10,S002,1286.55
2025-07-12,S002,4833.900000000001
2025-07-13,S002,1280.1819999999998
2025-07-14,S002,494.01
2025-07-15,S002,3364.484
2025-07-16,S002,9076.308500000001
2025-07-19,S002,1553.04
2025-07-20,S002,1400.4139999999998
2025-07-22,S002,1153.62
2025-07-23,S002,4172.616
2025-07-24,S002,5581.1595
2025-07-25,S002,4978.244
2025-07-27,S002,395.208
2025-07-28,S002,825.996
2025-07-29,S002,2496.962
2025-07-30,S002,5285.593
2025-08-01,S002,1160.666
2025-08-04,S002,7497.969
2025-08-05,S002,9021.786
2025-08-06,S002,5257.187999999999
2025-08-07,S002,4395.0085
2025-08-08,S002,12594.497500000001
2025-08-09,S002,6386.798
2025-08-10,S002,11837.815
2025-08-13,S002,3221.343
2025-08-15,S002,6415.88
2025-08-16,S002,5970.599999999999
2025-08-18,S002,1575.7045
2025-08-19,S002,5026.392
2025-08-20,S002,1919.0279999999998
2025-08-21,S002,2545.208
2025-08-23,S002,990.15
2025-08-24,S002,5223.7915
2025-08-25,S002,2094.0184999999997
2025-08-26,S002,9317.545
2025-08-27,S002,5965.45
2025-08-28,S002,1164.78
2025-08-30,S002,9618.39
2025-09-01,S002,5146.2
2025-09-02,S002,8296.2065
2025-09-03,S002,6793.209
2025-09-05,S002,2290.014
2025-09-07,S002,4347.523999999999
2025-09-08,S002,7050.901
2025-09-09,S002,13201.2235
2023-09-11,S003,863.396
2023-09-12,S003,2947.536
2023-09-14,S003,4197.7425
2023-09-15,S003,9570.2765
2023-09-16,S003,1197.18
2023-09-17,S003,6249.687
2023-09-18,S003,2676.8540000000003
2023-09-19,S003,636.1
2023-09-21,S003,3729.52
2023-09-22,S003,13162.144
2023-09-23,S003,43.469
2023-09-24,S003,11317.988
2023-09-26,S003,236.14149999999998
2023-09-27,S003,5428.641
2023-09-28,S003,4325.582
2023-09-30,S003,4428.405999999999
2023-10-01,S003,4825.096
2023-10-03,S003,2845.273
2023-10-04,S003,6386.798
2023-10-07,S003,20926.711
2023-10-08,S003,548.478
2023-10-10,S003,1542.308
2023-10-12,S003,1158.2649999999999
2023-10-13,S003,13304.61
2023-10-14,S003,3180.011
2023-10-15,S003,1405.3155000000002
2023-10-16,S003,5789.475
2023-10-17,S003,385.577
2023-10-18,S003,3032.0099999999998
2023-10-19,S003,2785.118
2023-10-20,S003,9964.601999999999
2023-10-22,S003,1045.7504999999999
2023-10-23,S003,554.355
2023-10-24,S003,6208.731
2023-10-25,S003,2042.187
2023-10-26,S003,9213.5925
2023-10-27,S003,9775.085
2023-10-28,S003,7051.68
2023-10-29,S003,4451.3054999999995
2023-10-30,S003,540.94
2023-10-31,S003,1622.2984999999999
2023-11-02,S003,540.94
2023-11-04,S003,3453.584
2023-11-05,S003,3929.6679999999997
2023-11-06,S003,5635.41
2023-11-07,S003,1027.7099999999998
2023-11-10,S003,18750.278000000002
2023-11-11,S003,8455.86
2023-11-12,S003,7420.07
2023-11-14,S003,3055.0274999999997
2023-11-16,S003,1779.4624999999996
2023-11-17,S003,23619.673
2023-11-18,S003,11485.142
2023-11-19,S003,6305.2085
2023-11-21,S003,9523.028
2023-11-23,S003,9233.812
2023-11-24,S003,3381.246
2023-11-25,S003,11143.1345
2023-11-27,S003,3857.7560000000003
2023-12-01,S003,2189.448
2023-12-02,S003,4337.415
2023-12-03,S003,11372.412500000002
2023-12-04,S003,8341.493499999999
2023-12-06,S003,1654.7640000000001
2023-12-07,S003,3584.5845
2023-12-09,S003,5635.41
2023-12-10,S003,4124.012999999999
2023-12-11,S003,6133.529999999999
2023-12-12,S003,3597.94
2023-12-13,S003,4778.6475
2023-12-14,S003,5297.4375
2023-12-15,S003,4279.835
2023-12-16,S003,9392.35
2023-12-18,S003,3403.2419999999997
2023-12-19,S003,4942.260999999999
2023-12-20,S003,1709.0214999999998
2023-12-21,S003,536.199
2023-12-22,S003,1951.5040000000001
2023-12-23,S003,3722.906
2023-12-25,S003,7164.15
2023-12-26,S003,8103.996000000001
2023-12-27,S003,8994.85
2023-12-28,S003,9666.253499999999
2023-12-29,S003,5706.6875
2023-12-30,S003,6399.638
2023-12-31,S003,1688.15
2024-01-03,S003,3710.035
2024-01-04,S003,2812.4080000000004
2024-01-07,S003,15289.405999999999
2024-01-08,S003,7233.737999999999
2024-01-09,S003,6265.009999999999
2024-01-10,S003,1027.7099999999998
2024-01-11,S003,5460.421999999999
2024-01-12,S003,7800.8925
2024-01-13,S003,10758.895499999999
2024-01-16,S003,2051.791
2024-01-17,S003,3489.766
2024-01-19,S003,6018.171
2024-01-20,S003,1219.9425
2024-01-21,S003,1529.1245
2024-01-22,S003,7173.148999999999
2024-01-23,S003,8530.696
2024-01-24,S003,12192.341499999999
2024-01-25,S003,2042.6399999999999
2024-01-26,S003,1262.2925
2024-01-28,S003,2242.998
2024-01-29,S003,5918.62
2024-01-30,S003,11495.866
2024-02-01,S003,5963.1065
2024-02-02,S003,3100.9305
2024-02-03,S003,9413.1735
2024-02-04,S003,5098.232
2024-02-06,S003,5674.0
2024-02-07,S003,248.57
2024-02-08,S003,858.7350000000001
2024-02-11,S003,8249.849999999999
2024-02-12,S003,12222.861
2024-02-13,S003,1326.4089999999999
2024-02-14,S003,13222.883999999998
2024-02-15,S003,7497.0419999999995
2024-02-16,S003,1224.7740000000001
2024-02-17,S003,2552.6319999999996
2024-02-18,S003,3193.399
2024-02-19,S003,115.065
2024-02-21,S003,3570.2519999999995
2024-02-22,S003,9043.4735
2024-02-23,S003,24.854
2024-02-24,S003,15124.275999999998
2024-02-26,S003,1015.9559999999999
2024-02-27,S003,954.1500000000001
2024-02-28,S003,7491.93
2024-02-29,S003,8177.324500000001
2024-03-01,S003,8373.87
2024-03-03,S003,3645.9669999999996
2024-03-06,S003,3251.5060000000003
2024-03-08,S003,770.49
2024-03-10,S003,9711.789999999999
2024-03-11,S003,5631.534
2024-03-12,S003,1358.8325
2024-03-16,S003,4186.001
2024-03-17,S003,429.15
2024-03-18,S003,2633.0600000000004
2024-03-19,S003,1784.2865000000002
2024-03-20,S003,773.9335000000001
2024-03-21,S003,10828.264
2024-03-22,S003,3193.399
2024-03-23,S003,6314.859
2024-03-24,S003,10369.782500000001
2024-03-25,S003,2077.8684999999996
2024-03-28,S003,10137.79
2024-03-29,S003,1523.55
2024-03-30,S003,9099.432499999999
2024-03-31,S003,1093.5674999999999
2024-04-01,S003,6155.677999999999
2024-04-03,S003,7613.299499999999
2024-04-04,S003,5497.707
2024-04-05,S003,15718.02
2024-04-06,S003,2403.5099999999998
2024-04-07,S003,7063.25
2024-04-09,S003,2652.8179999999998
2024-04-10,S003,4374.2699999999995
2024-04-11,S003,4631.58
2024-04-13,S003,6686.049999999999
2024-04-14,S003,4229.01
2024-04-18,S003,223.713
2024-04-19,S003,9299.998
2024-04-20,S003,8188.442999999999
2024-04-21,S003,20016.410499999998
2024-04-22,S003,443.484
2024-04-23,S003,1014.1264999999999
2024-04-24,S003,486.81
2024-04-26,S003,51.14
2024-04-28,S003,540.6850000000001
2024-05-03,S003,10661.952000000001
2024-05-04,S003,418.846
2024-05-05,S003,6832.896
2024-05-06,S003,7766.2975
2024-05-07,S003,4974.9884999999995
2024-05-08,S003,5204.67
2024-05-09,S003,8291.2575
2024-05-10,S003,1538.092
2024-05-12,S003,2438.1905
2024-05-14,S003,548.9
2024-05-16,S003,1276.241
2024-05-18,S003,11432.538499999999
2024-05-19,S003,8067.242
2024-05-21,S003,919.5980000000001
2024-05-22,S003,1523.55
2024-05-23,S003,8175.05
2024-05-24,S003,2663.832
2024-05-25,S003,6776.244499999999
2024-05-26,S003,10651.0525
2024-05-27,S003,8301.34
2024-05-28,S003,10423.173499999999
2024-05-31,S003,3435.021
2024-06-01,S003,3403.2419999999997
2024-06-02,S003,1379.3970000000002
2024-06-04,S003,1343.2620000000002
2024-06-05,S003,1694.9479999999999
2024-06-06,S003,7297.772
2024-06-08,S003,15888.982
2024-06-09,S003,3858.3199999999997
2024-06-10,S003,6699.096
2024-06-11,S003,1395.2445
2024-06-12,S003,6329.700000000001
2024-06-13,S003,7113.182500000001
2024-06-14,S003,1519.335
2024-06-15,S003,6249.72
2024-06-16,S003,2492.22
2024-06-17,S003,6370.027499999999
2024-06-18,S003,6431.675000000001
2024-06-20,S003,12713.2035
2024-06-21,S003,4213.487
2024-06-22,S003,9721.503
2024-06-23,S003,6513.4675
2024-06-25,S003,3985.4589999999994
2024-06-26,S003,513.8549999999999
2024-06-27,S003,7756.424999999999
2024-06-28,S003,8745.98
2024-06-30,S003,2695.12
2024-07-01,S003,1404.815
2024-07-02,S003,1264.2985
2024-07-03,S003,1017.6030000000001
2024-07-04,S003,7856.869999999999
2024-07-05,S003,1603.7425
2024-07-06,S003,311.6355
2024-07-07,S003,11240.819
2024-07-08,S003,7761.915999999999
2024-07-09,S003,4093.8
2024-07-10,S003,13782.060000000001
2024-07-12,S003,1542.308
2024-07-13,S003,5778.125
2024-07-15,S003,2810.0065
2024-07-17,S003,5042.489
2024-07-21,S003,3852.0625
2024-07-22,S003,3619.725
2024-07-25,S003,3503.875
2024-07-27,S003,9099.091999999999
2024-07-28,S003,4962.040000000001
2024-07-29,S003,5344.168
2024-07-30,S003,2367.609
2024-07-31,S003,5336.74
2024-08-01,S003,2159.78
2024-08-02,S003,18412.665
2024-08-03,S003,8478.7545
2024-08-04,S003,4659.778499999999
2024-08-07,S003,1286.55
2024-08-09,S003,5478.6
2024-08-11,S003,8470.485
2024-08-12,S003,3760.7040000000006
2024-08-13,S003,6340.1175
2024-08-16,S003,3792.8955
2024-08-17,S003,7065.1975
2024-08-18,S003,1409.777
2024-08-19,S003,486.84600000000006
2024-08-22,S003,4579.68
2024-08-24,S003,453.62
2024-08-26,S003,10844.325
2024-08-27,S003,2862.869
2024-08-29,S003,1691.172
2024-08-30,S003,10437.9895
2024-08-31,S003,127.85
2024-09-01,S003,5993.928
2024-09-02,S003,7420.1385
2024-09-05,S003,8060.084999999999
2024-09-06,S003,564.42
2024-09-07,S003,656.008
2024-09-08,S003,5305.6359999999995
2024-09-09,S003,2412.6029999999996
2024-09-10,S003,4786.2855
2024-09-13,S003,7841.856000000001
2024-09-14,S003,5619.674
2024-09-15,S003,4333.83
2024-09-16,S003,2330.74
2024-09-18,S003,2646.968
2024-09-19,S003,3591.54
2024-09-20,S003,279.939
2024-09-21,S003,6870.061
2024-09-22,S003,4311.9475
2024-09-23,S003,3582.3599999999997
2024-09-24,S003,197.604
2024-09-25,S003,2742.5519999999997
2024-09-26,S003,1134.8
2024-09-27,S003,1785.1259999999997
2024-09-28,S003,4149.360000000001
2024-09-29,S003,5073.516
2024-09-30,S003,2159.78
2024-10-01,S003,964.972
2024-10-02,S003,4893.01
2024-10-03,S003,3587.58
2024-10-04,S003,2663.832
2024-10-05,S003,8528.2055
2024-10-06,S003,816.5160000000001
2024-10-07,S003,11149.87
2024-10-08,S003,5346.18
2024-10-09,S003,6321.4925
2024-10-10,S003,8805.4075
2024-10-11,S003,3560.361
2024-10-12,S003,7208.2495
2024-10-13,S003,5175.68
2024-10-14,S003,4656.81
2024-10-16,S003,11008.3135
2024-10-18,S003,5705.905499999999
2024-10-19,S003,8650.796
2024-10-20,S003,5559.034
2024-10-21,S003,4589.5325
2024-10-23,S003,296.40600000000006
2024-10-24,S003,8318.588
2024-10-25,S003,4428.405999999999
2024-10-26,S003,11663.174
2024-10-27,S003,7099.0525
2024-10-29,S003,3401.8599999999997
2024-10-30,S003,2788.726
2024-10-31,S003,10606.746
2024-11-01,S003,1696.1419999999998
2024-11-02,S003,770.49
2024-11-04,S003,3551.7760000000003
2024-11-06,S003,5415.326999999999
2024-11-07,S003,3221.343
2024-11-08,S003,1338.669
2024-11-09,S003,1972.296
2024-11-11,S003,1858.75
2024-11-12,S003,5336.274
2024-11-13,S003,320.7485
2024-11-15,S003,1633.0320000000002
2024-11-17,S003,7448.495
2024-11-18,S003,1523.55
2024-11-19,S003,4382.88
2024-11-20,S003,2653.4159999999997
2024-11-21,S003,7051.68
2024-11-22,S003,2240.7
2024-11-24,S003,4656.81
2024-11-25,S003,4053.942
2024-11-26,S003,8000.307
2024-11-28,S003,5332.224
2024-12-01,S003,10980.105
2024-12-03,S003,10315.688
2024-12-04,S003,4691.954
2024-12-05,S003,17574.0785
2024-12-07,S003,914.1299999999999
2024-12-09,S003,5686.6050000000005
2024-12-10,S003,14546.557999999999
2024-12-11,S003,439.12
2024-12-12,S003,4016.0070000000005
2024-12-13,S003,3549.7019999999993
2024-12-15,S003,1230.896
2024-12-16,S003,6078.078
2024-12-17,S003,2821.1399999999994
2024-12-18,S003,10327.5445
2024-12-19,S003,1405.136
2024-12-20,S003,3319.505
2024-12-21,S003,330.02099999999996
2024-12-22,S003,2055.492
2024-12-23,S003,10115.609
2024-12-24,S003,6360.022
2024-12-25,S003,6230.549999999999
2024-12-26,S003,3671.626
2024-12-27,S003,2167.122
2024-12-28,S003,5576.25
2024-12-29,S003,5661.726
2024-12-30,S003,13584.366
2025-01-01,S003,1555.644
2025-01-02,S003,12513.384
2025-01-05,S003,2330.74
2025-01-06,S003,9948.2835
2025-01-07,S003,4422.36
2025-01-09,S003,1218.84
2025-01-10,S003,1718.139
2025-01-11,S003,3077.6865
2025-01-12,S003,6626.549999999999
2025-01-13,S003,6625.021000000001
2025-01-15,S003,4539.2
2025-01-16,S003,9253.0195
2025-01-17,S003,1919.0279999999998
2025-01-18,S003,2148.92
2025-01-20,S003,1684.6065
2025-01-21,S003,102.28
2025-01-22,S003,7930.408
2025-01-23,S003,6632.8565
2025-01-24,S003,15748.728
2025-01-25,S003,944.5659999999999
2025-01-26,S003,3173.2560000000003
2025-01-28,S003,647.84
2025-01-29,S003,9261.144
2025-01-31,S003,11568.306
2025-02-01,S003,4974.9884999999995
2025-02-02,S003,5403.512
2025-02-03,S003,964.972
2025-02-04,S003,453.62
2025-02-05,S003,2270.1565
2025-02-07,S003,4661.48
2025-02-08,S003,17417.343500000003
2025-02-09,S003,15499.782
2025-02-11,S003,1519.335
2025-02-12,S003,1823.8875
2025-02-13,S003,1586.6280000000002
2025-02-14,S003,5715.0
2025-02-16,S003,2694.65
2025-02-17,S003,6518.26
2025-02-21,S003,2822.1
2025-02-22,S003,2432.72
2025-02-23,S003,6213.038
2025-02-24,S003,2812.3740000000003
2025-02-25,S003,4949.746
2025-02-26,S003,6557.651
2025-02-27,S003,1784.5465
2025-03-01,S003,7421.5425000000005
2025-03-02,S003,4013.2834999999995
2025-03-03,S003,1598.626
2025-03-04,S003,7986.089999999999
2025-03-07,S003,6901.429
2025-03-09,S003,6965.174
2025-03-10,S003,9100.017
2025-03-13,S003,2171.9939999999997
2025-03-14,S003,770.7824999999999
2025-03-15,S003,3649.08
2025-03-16,S003,6288.549999999999
2025-03-17,S003,2663.832
2025-03-18,S003,10476.825
2025-03-19,S003,5129.477500000001
2025-03-20,S003,5481.3015
2025-03-21,S003,1316.5159999999998
2025-03-22,S003,385.577
2025-03-25,S003,5576.226000000001
2025-03-27,S003,3496.1099999999997
2025-03-28,S003,805.8274999999999
2025-03-29,S003,29.24
2025-03-30,S003,6178.076999999999
2025-03-31,S003,8287.119999999999
2025-04-01,S003,3488.1535
2025-04-03,S003,3786.8774999999996
2025-04-06,S003,10158.065999999999
2025-04-08,S003,19590.6635
2025-04-09,S003,5870.743
2025-04-10,S003,2233.041
2025-04-11,S003,9115.6135
2025-04-12,S003,1862.724
2025-04-13,S003,12258.965
2025-04-15,S003,5078.8
2025-04-16,S003,2331.756
2025-04-17,S003,11993.364000000001
2025-04-18,S003,2331.756
2025-04-19,S003,4656.81
2025-04-20,S003,1929.1599999999999
2025-04-21,S003,12670.937
2025-04-22,S003,770.7824999999999
2025-04-23,S003,1586.6280000000002
2025-04-24,S003,5652.158
2025-04-25,S003,12569.300500000001
2025-04-26,S003,7195.88
2025-04-27,S003,1350.8029999999999
2025-04-29,S003,6624.779
2025-04-30,S003,6313.089000000001
2025-05-01,S003,2021.34
2025-05-03,S003,1208.6185
2025-05-05,S003,10765.699499999999
2025-05-06,S003,17064.536
2025-05-08,S003,5027.9580000000005
2025-05-09,S003,2542.245
2025-05-10,S003,2638.8645
2025-05-11,S003,10771.4875
2025-05-14,S003,11692.4925
2025-05-15,S003,9387.697999999999
2025-05-16,S003,5193.616
2025-05-17,S003,5535.507499999999
2025-05-18,S003,6213.038
2025-05-19,S003,12823.069
2025-05-20,S003,1439.2709999999997
2025-05-21,S003,2386.18
2025-05-22,S003,11469.842999999999
2025-05-25,S003,4587.3735
2025-05-26,S003,5623.9
2025-05-28,S003,1672.875
2025-05-29,S003,1095.72
2025-05-30,S003,9525.9745
2025-05-31,S003,6762.2
2025-06-01,S003,1133.4354999999998
2025-06-02,S003,4822.9
2025-06-03,S003,1839.1960000000001
2025-06-04,S003,1828.368
2025-06-05,S003,811.0275
2025-06-06,S003,22672.084
2025-06-08,S003,4250.290999999999
2025-06-10,S003,20607.760000000002
2025-06-11,S003,944.5659999999999
2025-06-13,S003,9820.3415
2025-06-15,S003,944.5659999999999
2025-06-16,S003,5295.017
2025-06-17,S003,770.49
2025-06-18,S003,4790.0985
2025-06-20,S003,990.5644999999998
2025-06-21,S003,2899.3120000000004
2025-06-22,S003,5635.41
2025-06-23,S003,23754.576999999997
2025-06-24,S003,16327.123
2025-06-25,S003,9635.677
2025-06-26,S003,8464.894
2025-06-27,S003,7466.665999999999
2025-06-28,S003,3230.0035
2025-06-29,S003,17161.0395
2025-06-30,S003,9268.85
2025-07-01,S003,6964.152
2025-07-02,S003,111.112
2025-07-03,S003,9557.253499999999
2025-07-04,S003,4428.405999999999
2025-07-05,S003,3292.452
2025-07-06,S003,10823.981499999998
2025-07-07,S003,8297.3685
2025-07-08,S003,3097.237
2025-07-09,S003,1145.426
2025-07-10,S003,3514.7700000000004
2025-07-11,S003,1577.8979999999997
2025-07-13,S003,1397.2975
2025-07-14,S003,1014.1264999999999
2025-07-18,S003,1276.241
2025-07-19,S003,24.2915
2025-07-20,S003,1844.235
2025-07-21,S003,3858.3199999999997
2025-07-22,S003,540.9
2025-07-23,S003,5826.849999999999
2025-07-24,S003,1467.72
2025-07-26,S003,12721.0245
2025-07-27,S003,1590.25
2025-07-29,S003,697.167
2025-07-30,S003,940.1760000000002
2025-07-31,S003,15554.0785
2025-08-02,S003,6798.3465
2025-08-03,S003,5033.3475
2025-08-05,S003,1015.76
2025-08-06,S003,2967.537
2025-08-08,S003,5070.6325
2025-08-09,S003,3124.86
2025-08-10,S003,1455.37
2025-08-12,S003,1981.1289999999997
2025-08-13,S003,1668.393
2025-08-14,S003,6945.513
2025-08-15,S003,5081.0195
2025-08-16,S003,1137.321
2025-08-18,S003,10276.944
2025-08-19,S003,1396.22
2025-08-21,S003,7328.725
2025-08-22,S003,248.57
2025-08-24,S003,11944.815499999999
2025-08-25,S003,5127.0644999999995
2025-08-26,S003,11910.546999999999
2025-08-27,S003,1955.0275
2025-08-28,S003,4714.2975
2025-08-29,S003,1879.08
2025-08-30,S003,5127.0644999999995
2025-08-31,S003,3551.4134999999997
2025-09-02,S003,2035.2060000000001
2025-09-06,S003,8719.507000000001
2025-09-07,S003,5768.504
2025-09-08,S003,887.9440000000001
2025-09-09,S003,15035.613999999998
2023-09-10,S004,2077.703
2023-09-13,S004,3122.0049999999997
2023-09-14,S004,1455.37
2023-09-15,S004,7993.7029999999995
2023-09-16,S004,6752.0599999999995
2023-09-17,S004,4940.8544999999995
2023-09-18,S004,197.604
2023-09-21,S004,6381.205
2023-09-22,S004,9000.446
2023-09-23,S004,5789.475
2023-09-25,S004,2187.1349999999998
2023-09-27,S004,10173.789499999999
2023-09-29,S004,275.332
2023-09-30,S004,1983.9789999999998
2023-10-01,S004,7148.394
2023-10-02,S004,2449.4624999999996
2023-10-03,S004,4428.481
2023-10-04,S004,9263.166
2023-10-05,S004,6153.798999999999
2023-10-06,S004,7417.16
2023-10-07,S004,8545.1075
2023-10-11,S004,870.392
2023-10-12,S004,5421.303
2023-10-14,S004,5295.3099999999995
2023-10-15,S004,6694.76
2023-10-16,S004,1765.8125
2023-10-18,S004,2498.2290000000003
2023-10-21,S004,9882.618
2023-10-22,S004,2293.67
2023-10-23,S004,1371.195
2023-10-24,S004,5104.3355
2023-10-27,S004,5288.76
2023-10-28,S004,2131.634
2023-10-29,S004,4146.1125
2023-11-01,S004,6343.0855
2023-11-02,S004,74.562
2023-11-03,S004,615.95
2023-11-04,S004,2829.244
2023-11-05,S004,8488.413999999999
2023-11-06,S004,2817.104
2023-11-07,S004,9739.986
2023-11-10,S004,48.583
2023-11-11,S004,1523.55
2023-11-12,S004,3207.3549999999996
2023-11-13,S004,3728.5380000000005
2023-11-14,S004,4060.0079999999994
2023-11-15,S004,18289.7515
2023-11-16,S004,3231.3325
2023-11-17,S004,923.1719999999999
2023-11-18,S004,6991.204
2023-11-19,S004,4897.019
2023-11-20,S004,6933.349499999998
2023-11-21,S004,11013.929
2023-11-22,S004,6540.04
2023-11-23,S004,4997.284
2023-11-24,S004,1224.7740000000001
2023-11-27,S004,4053.942
2023-11-28,S004,1134.8
2023-11-29,S004,971.9010000000001
2023-11-30,S004,4957.325999999999
2023-12-02,S004,5760.437
2023-12-04,S004,14670.2295
2023-12-06,S004,931.362
2023-12-07,S004,2494.916
2023-12-08,S004,1134.4139999999998
2023-12-09,S004,1081.88
2023-12-10,S004,10443.013500000001
2023-12-11,S004,6893.692999999999
2023-12-13,S004,3520.968
2023-12-14,S004,6613.0205000000005
2023-12-15,S004,2416.9500000000003
2023-12-16,S004,1134.4139999999998
2023-12-19,S004,7113.182500000001
2023-12-22,S004,5607.495
2023-12-23,S004,9145.606
2023-12-24,S004,1386.163
2023-12-25,S004,10200.618
2023-12-26,S004,4776.48
2023-12-28,S004,9193.84
